85,107
85,179
85,190
85,125
85,111
85,132
85,160
85,175
85,193
85,210
85,231
85,261
85,293
85,292
85,315
85,318
85,354
85,354
85,392
85,387
85,387
85,446
85,450
85,447
85,469
85,514
85,512
85,513
85,509
85,597
85,596
85,599
85,612
85,607
85,702
85,702
85,692
85,691
85,689
85,689
85,826
85,822
85,819
85,824
85,820
85,818
85,830
85,825
85,994
85,982
85,986
85,984
85,989
85,1005
85,993
85,1002
85,1000
85,1000
85,989
85,1209
85,1204
85,1207
85,1205
85,1222
85,1210
85,1208
85,1208
85,1205
85,1206
85,1230
85,1214
85,1213
85,1514
85,1492
85,1503
85,1492
85,1489
85,1498
85,1497
85,1480
