60,98
60,127
60,80
60,89
60,106
60,125
60,151
60,166
60,181
60,196
60,220
60,240
60,267
60,268
60,295
60,295
60,328
60,327
60,368
60,368
60,368
60,426
60,427
60,426
60,441
60,488
60,492
60,492
60,490
60,581
60,578
60,578
60,580
60,578
60,677
60,680
60,674
60,673
60,677
60,670
60,795
60,794
60,793
60,797
60,792
60,794
60,795
60,792
60,967
60,965
60,960
60,956
60,959
60,954
60,959
60,956
60,959
60,956
60,956
60,1169
60,1172
60,1163
60,1167
60,1162
60,1162
60,1162
60,1162
60,1162
60,1161
60,1164
60,1161
60,1163
60,1433
60,1438
60,1434
60,1433
60,1432
60,1438
60,1432
60,1433
