70,101
70,150
70,122
70,93
70,107
70,128
70,154
70,169
70,186
70,203
70,225
70,248
70,277
70,284
70,306
70,306
70,341
70,341
70,380
70,380
70,379
70,437
70,438
70,435
70,452
70,503
70,499
70,499
70,499
70,586
70,585
70,585
70,589
70,586
70,685
70,680
70,683
70,681
70,680
70,680
70,803
70,805
70,802
70,801
70,803
70,802
70,802
70,802
70,966
70,966
70,972
70,970
70,971
70,968
70,968
70,970
70,970
70,967
70,969
70,1187
70,1187
70,1194
70,1186
70,1196
70,1186
70,1190
70,1189
70,1196
70,1190
70,1190
70,1190
70,1188
70,1455
70,1454
70,1454
70,1453
70,1455
70,1451
70,1452
70,1453
