95,106
95,184
95,222
95,177
95,128
95,135
95,163
95,177
95,192
95,210
95,236
95,258
95,290
95,292
95,318
95,319
95,356
95,357
95,395
95,399
95,397
95,455
95,452
95,453
95,472
95,519
95,520
95,523
95,516
95,607
95,607
95,608
95,610
95,605
95,700
95,700
95,699
95,695
95,695
95,694
95,846
95,846
95,847
95,838
95,859
95,844
95,829
95,834
95,1001
95,996
95,1001
95,991
95,990
95,989
95,989
95,995
95,991
95,994
95,998
95,1224
95,1215
95,1216
95,1224
95,1227
95,1225
95,1219
95,1212
95,1217
95,1216
95,1219
95,1216
95,1211
95,1514
95,1543
95,1555
95,1539
95,1543
95,1498
95,1488
95,1492
