65,98
65,143
65,98
65,91
65,107
65,128
65,154
65,169
65,184
65,208
65,226
65,247
65,277
65,277
65,304
65,304
65,339
65,341
65,379
65,377
65,375
65,436
65,435
65,436
65,458
65,504
65,501
65,501
65,498
65,586
65,585
65,586
65,590
65,587
65,679
65,679
65,683
65,678
65,677
65,677
65,800
65,802
65,804
65,804
65,800
65,807
65,801
65,810
65,970
65,973
65,975
65,968
65,968
65,968
65,967
65,969
65,965
65,969
65,976
65,1183
65,1195
65,1192
65,1188
65,1189
65,1186
65,1204
65,1196
65,1208
65,1197
65,1204
65,1187
65,1191
65,1460
65,1482
65,1462
65,1463
65,1470
65,1465
65,1473
65,1457
