80,107
80,170
80,170
80,107
80,110
80,129
80,156
80,174
80,191
80,206
80,231
80,254
80,284
80,284
80,314
80,312
80,347
80,350
80,385
80,387
80,388
80,444
80,442
80,444
80,462
80,509
80,510
80,509
80,513
80,591
80,593
80,602
80,603
80,596
80,692
80,689
80,697
80,689
80,692
80,700
80,823
80,830
80,823
80,824
80,824
80,828
80,826
80,836
80,987
80,974
80,973
80,973
80,974
80,973
80,1001
80,994
80,975
80,996
80,995
80,1207
80,1207
80,1201
80,1209
80,1203
80,1201
80,1193
80,1194
80,1201
80,1200
80,1206
80,1199
80,1201
80,1480
80,1477
80,1471
80,1468
80,1468
80,1468
80,1474
80,1477
