90,106
90,175
90,205
90,145
90,116
90,130
90,157
90,174
90,192
90,210
90,233
90,259
90,290
90,290
90,319
90,316
90,351
90,356
90,389
90,388
90,389
90,448
90,449
90,449
90,468
90,513
90,513
90,514
90,512
90,603
90,601
90,599
90,599
90,611
90,698
90,707
90,696
90,700
90,693
90,690
90,823
90,832
90,835
90,825
90,825
90,825
90,829
90,828
90,990
90,985
90,983
90,983
90,984
90,999
90,984
90,985
90,993
90,1006
90,1005
90,1227
90,1209
90,1220
90,1214
90,1228
90,1210
90,1205
90,1203
90,1203
90,1205
90,1211
90,1207
90,1213
90,1496
90,1495
90,1494
90,1490
90,1492
90,1508
90,1503
90,1514
